day,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,play
D558,0,0,0,1,0,1,0,1,0,0,0
D559,0,0,0,1,1,1,0,0,0,0,0
D560,1,0,1,1,0,1,0,0,1,0,0
D561,0,1,0,1,0,1,1,1,0,0,0
D562,1,0,1,1,1,1,0,1,0,1,0
D563,1,0,1,1,1,1,0,1,0,0,0
D564,1,0,1,1,1,1,1,1,0,1,0
D565,1,1,1,1,0,1,0,1,0,1,0
D566,1,0,0,1,0,1,0,1,0,0,0
D567,1,1,0,1,0,1,0,1,0,1,0
D568,0,0,1,1,1,1,1,1,0,0,0
D569,0,1,0,1,1,1,0,1,0,0,0
D570,1,1,1,1,0,1,0,0,1,0,0
D571,1,0,1,1,0,0,0,1,0,1,0
D572,1,1,1,1,0,1,1,0,1,1,0
D573,0,1,0,1,0,1,0,1,0,1,0
D574,1,1,1,1,1,1,0,0,1,0,0
D575,0,0,1,1,1,0,0,1,0,1,0
D576,1,0,0,1,1,1,0,1,0,0,0
D577,0,1,0,1,0,1,0,0,0,0,0
D578,1,1,1,1,1,1,1,1,1,0,0
D579,1,0,0,1,0,1,0,1,0,0,0
D580,0,0,1,1,0,1,0,0,0,0,0
D581,1,1,0,1,0,1,1,0,0,1,0
D582,1,0,1,1,1,1,0,0,0,0,0
D583,0,1,1,1,0,0,0,1,0,0,0
D584,0,0,0,1,1,0,0,0,0,0,0
D585,1,0,0,1,1,1,0,0,0,0,0
D586,0,1,1,1,0,1,0,0,1,0,0
D587,0,0,0,1,0,1,1,0,0,0,0
D588,1,0,0,1,1,1,1,1,0,1,0
D589,1,1,0,1,1,1,0,0,0,1,0
D590,0,0,1,1,0,1,0,0,1,0,0
D591,0,0,0,1,1,1,0,1,0,1,0
D592,0,0,1,1,1,0,1,1,1,1,0
D593,1,0,0,1,0,1,0,1,0,1,0
D594,0,0,0,1,0,1,0,0,0,0,0
D595,1,0,0,1,0,1,1,0,0,0,0
D596,1,0,1,1,0,1,0,1,1,0,0
D597,1,0,0,1,1,1,0,0,0,1,0
D598,1,0,1,1,0,1,0,0,0,0,0
D599,1,1,0,1,0,1,0,1,0,0,0
D600,0,0,1,1,0,1,0,0,1,0,0
D601,1,0,0,1,0,1,0,1,0,0,0
D602,1,0,0,1,0,1,0,0,0,0,0
D603,1,0,1,1,0,1,1,0,1,1,0
D604,0,0,1,1,0,1,0,1,1,0,0
D605,1,0,1,1,0,1,1,1,0,0,0
D606,1,1,0,1,1,1,0,1,0,0,0
D607,0,1,0,1,1,1,0,1,0,0,0
D608,0,0,0,1,1,1,0,1,0,0,0
D609,1,0,1,1,1,1,0,0,1,0,0
D610,1,0,0,1,1,1,0,0,0,0,0
D611,1,1,0,1,0,1,0,0,0,0,0
D612,0,1,1,1,1,0,0,1,0,1,0
D613,0,0,0,1,0,1,0,0,0,0,0
D614,0,0,0,1,0,1,1,0,0,0,0
D615,1,0,1,1,0,1,1,0,1,0,0
D616,0,0,1,1,0,0,0,1,0,1,0
D617,0,1,0,1,0,1,1,0,0,0,0
D618,1,1,0,1,0,1,0,0,0,0,0
D619,1,0,1,1,1,1,0,0,1,0,0
D620,1,1,0,1,1,0,0,1,0,0,0
D621,0,0,1,1,0,1,0,1,0,1,0
D622,1,0,1,1,0,1,0,1,1,0,0
D623,0,0,1,1,1,1,0,0,1,0,0
D624,0,0,1,1,1,1,0,1,1,0,0
D625,0,1,0,1,0,1,1,0,0,0,0
D626,0,0,1,1,0,1,1,1,0,0,0
D627,1,1,1,1,0,1,0,1,0,0,0
D628,1,0,0,1,0,1,1,0,0,1,0
D629,1,1,1,1,1,1,0,1,0,0,0
D630,0,0,0,1,0,0,0,1,0,0,0
D631,1,1,1,1,1,1,0,1,1,0,0
D632,1,1,0,1,0,1,0,0,0,1,0
D633,0,0,1,1,0,1,0,1,0,0,0
D634,1,0,1,1,0,1,0,0,0,1,0
D635,1,1,1,1,1,1,1,1,0,0,0
D636,1,0,0,1,1,1,0,1,0,1,0
D637,0,1,1,1,0,1,0,0,0,0,0
D638,1,1,1,1,0,1,1,0,1,0,0
D639,0,1,1,1,0,1,0,0,1,0,0
D640,1,0,1,1,0,1,0,1,0,1,0
D641,1,0,0,1,0,1,0,1,0,0,0
D642,1,0,1,1,0,1,1,0,1,0,0
D643,0,0,1,1,0,1,0,1,1,0,0
D644,0,1,1,1,0,1,1,1,0,0,0
D645,0,0,1,1,0,1,0,0,1,0,0
D646,1,0,1,1,0,1,0,1,0,0,0
D647,1,1,1,1,1,1,1,1,0,0,0
D648,0,0,0,1,0,0,1,0,0,0,0
D649,1,0,1,1,0,1,0,0,1,0,0
D650,0,0,1,1,1,1,0,1,1,0,0
D651,1,1,0,1,0,1,1,0,0,1,0
D652,1,0,0,1,0,1,0,0,0,0,0
D653,0,0,1,1,0,1,0,0,1,1,0
D654,1,1,1,1,1,1,0,1,1,0,0
D655,0,0,1,1,1,0,1,0,1,0,0
D656,0,1,0,1,0,1,0,1,0,1,0
D657,1,0,1,1,0,1,0,1,0,0,0
D658,1,1,1,1,0,1,1,0,0,0,0
D659,1,0,0,1,1,1,0,1,0,1,0
D660,1,0,0,1,0,1,1,1,0,1,0
D661,0,1,1,1,0,1,1,0,0,1,0
D662,1,0,1,1,1,1,1,1,0,1,0
D663,1,0,0,1,0,1,1,0,0,0,0
D664,0,0,0,1,0,1,0,1,0,1,0
D665,0,0,1,1,1,0,0,1,1,0,0
D666,1,0,0,1,1,1,0,1,0,0,0
D667,1,0,0,1,0,1,1,0,0,1,0
D668,0,1,0,1,0,1,0,1,0,0,0
D669,0,0,1,1,0,1,0,1,0,0,0
D670,0,0,0,1,0,0,1,0,0,0,0
D671,0,1,1,1,0,1,1,0,0,1,0
D672,0,1,1,1,0,0,0,1,0,0,0
D673,1,1,1,1,0,1,0,0,1,0,0
D674,1,1,1,1,1,1,1,0,0,0,0
D675,1,1,0,1,1,1,1,1,0,1,0
D676,1,0,1,1,1,1,1,1,1,0,0
D677,1,0,0,1,0,1,1,0,0,0,0
D678,1,0,0,1,0,1,1,1,0,0,0
D679,0,1,1,1,0,1,0,0,1,0,0
D680,0,1,1,1,1,1,1,1,0,1,0
D681,0,0,0,1,0,1,0,0,0,0,0
D682,1,1,0,1,1,1,0,1,0,1,0
D683,1,0,1,1,0,1,0,0,1,0,0
D684,1,1,1,1,0,1,0,1,0,1,0
D685,1,0,1,1,1,1,0,1,0,0,0
D686,0,0,1,1,0,1,0,0,1,0,0
D687,1,1,1,1,0,1,0,0,1,1,0
D688,1,0,1,1,0,1,0,1,0,0,0
D689,1,0,0,1,1,1,0,1,0,1,0
D690,1,0,0,1,1,1,0,1,0,1,0
D691,1,0,1,1,0,1,0,0,0,0,0
D692,1,0,0,1,1,1,0,1,0,0,0
D693,1,0,1,1,0,1,1,0,0,0,0
D694,1,1,0,1,0,1,1,0,0,0,0
D695,0,0,1,1,0,1,1,0,1,0,0
D696,0,0,0,1,1,1,1,1,0,1,0
D697,0,0,0,1,0,1,0,0,0,0,0
D698,1,1,1,1,0,1,1,1,1,0,0
D699,1,1,0,1,0,1,0,0,0,0,0
D700,1,0,0,1,0,1,0,1,0,1,0
D701,0,0,0,1,0,1,0,1,0,0,0
D702,0,0,1,1,1,1,0,1,1,1,0
D703,1,0,0,1,0,1,0,1,0,0,0
D704,0,0,0,1,0,1,0,1,0,0,0
D705,1,1,1,1,1,1,1,0,1,1,0
D706,1,0,0,1,1,1,1,1,0,1,0
D707,1,0,1,1,0,1,0,0,0,1,0
D708,1,0,0,1,0,1,1,0,0,0,0
D709,0,0,0,1,0,0,0,0,0,1,0
D710,1,0,1,1,0,1,0,0,1,0,0
D711,1,1,0,1,1,1,1,1,0,0,0
D712,1,0,0,1,1,1,1,1,0,1,0
D713,1,0,0,1,0,1,0,0,0,0,0
D714,1,0,0,1,1,1,0,1,0,1,0
D715,0,0,0,1,0,1,0,1,0,0,0
D716,1,0,1,1,0,1,0,0,0,0,0
D717,1,0,1,1,0,1,0,0,1,0,0
D718,1,1,1,1,0,1,0,1,0,1,0
D719,1,0,1,1,0,1,0,1,0,0,0
D720,1,0,1,1,0,1,1,0,1,0,0
D721,0,1,1,1,0,1,1,1,1,1,0
D722,0,0,1,1,0,1,0,1,0,1,0
D723,1,0,1,1,0,1,1,0,0,0,0
D724,1,0,0,1,0,1,0,0,0,0,0
D725,1,0,0,1,0,1,0,0,0,0,0
D726,1,0,0,1,1,1,0,1,0,0,0
D727,1,0,1,1,0,1,0,0,1,0,0
D728,1,0,1,1,0,1,1,0,1,1,0
D729,0,0,1,1,1,0,0,0,1,0,0
D730,1,0,0,1,0,1,0,1,0,1,0
D731,0,1,1,1,0,1,0,0,1,1,0
D732,1,0,0,1,1,1,0,0,0,0,0
D733,1,0,0,1,0,1,0,1,0,1,0
D734,1,1,1,1,0,1,1,0,1,0,0
D735,0,1,0,1,0,0,0,1,0,1,0
D736,1,1,1,1,0,1,0,0,0,0,0
D737,1,0,0,1,0,1,0,1,0,1,0
D738,0,0,0,1,0,1,0,0,0,1,0
D739,1,0,0,1,0,1,0,0,0,0,0
D740,0,1,0,1,0,1,1,0,0,1,0
D741,1,0,0,1,0,1,0,1,0,0,0
D742,1,0,1,1,0,1,0,0,0,0,0
D743,0,1,1,1,0,0,1,0,0,0,0
D744,1,0,0,1,0,1,0,1,0,1,0
D745,1,0,0,1,0,1,0,0,0,0,0
D746,1,0,1,1,1,1,0,1,1,1,0
D747,1,0,0,1,1,1,0,1,0,0,0
D748,1,1,0,1,0,0,1,0,0,0,0
D749,1,0,0,1,0,1,1,1,0,0,0
D750,0,0,1,1,0,1,0,0,1,0,0
D751,0,0,1,1,0,1,1,1,0,0,0
D752,1,0,0,1,0,1,0,1,0,1,0
D753,1,0,1,1,0,1,0,1,1,0,0
D754,0,0,1,1,1,0,1,1,1,1,0
D755,0,0,1,1,1,0,0,1,1,0,0
D756,1,0,1,1,0,1,0,1,0,0,0
D757,1,0,0,1,1,1,0,1,0,1,0
D758,1,1,1,1,0,1,0,1,0,1,0
D759,0,1,0,1,0,1,1,1,0,0,0
D760,1,0,0,1,0,1,1,0,0,1,0
D761,0,0,0,1,0,0,0,0,0,1,0
D762,0,0,1,1,0,0,0,1,1,0,0
D763,0,0,0,1,1,1,0,0,0,0,0
D764,0,0,0,1,1,1,0,0,0,0,0
D765,1,0,1,1,0,1,0,0,1,0,0
D766,0,0,0,1,0,1,0,1,0,0,0
D767,1,1,1,1,1,1,1,1,1,1,0
D768,1,0,1,1,0,1,0,0,1,0,0
D769,1,0,1,1,1,1,0,1,1,0,0
D770,1,1,0,0,1,1,1,1,0,0,0
D771,1,0,0,1,0,1,0,0,0,0,0
D772,1,0,0,1,0,1,0,1,0,1,0
D773,1,0,0,1,0,1,1,1,0,0,0
D774,1,0,0,1,0,1,0,1,0,0,0
D775,1,1,0,1,1,1,0,0,0,1,0
D776,1,0,1,1,0,1,1,0,0,1,0
D777,0,1,0,1,0,1,1,1,0,1,0
D778,1,0,0,1,0,1,0,1,0,0,0
D779,0,0,0,1,1,0,0,1,0,0,0
D780,1,0,1,1,1,0,0,1,0,0,0
D781,0,0,1,1,1,1,0,1,1,0,0
D782,0,0,1,1,0,0,0,0,0,0,0
D783,1,1,0,1,0,1,0,1,0,0,0
D784,0,0,1,1,0,1,0,1,0,0,0
D785,1,0,0,1,0,1,0,1,0,0,0
D786,0,0,0,1,0,1,0,1,0,0,0
D787,1,0,0,1,0,1,0,1,0,0,0
D788,1,0,0,1,0,1,0,1,0,0,0
D789,1,0,1,1,0,1,0,1,1,0,0
D790,1,0,1,1,0,1,0,0,1,0,0
D791,0,1,0,1,1,0,0,1,0,0,0
D792,1,0,1,1,0,1,0,1,0,0,0
D793,1,0,0,1,1,1,1,1,0,0,0
D794,1,0,1,1,1,1,0,0,1,0,0
D795,1,0,0,1,1,1,0,1,0,0,0
D796,1,0,1,1,0,1,0,1,1,0,0
D797,1,0,1,1,0,1,0,1,0,0,0
D798,1,0,1,1,0,1,0,1,0,0,0
D799,0,0,1,1,0,0,0,0,1,1,0
D800,1,0,1,1,0,1,0,0,1,0,0
D801,1,1,0,1,1,1,1,0,0,0,0
D802,1,1,0,1,1,1,0,1,0,0,0
D803,1,0,0,1,0,1,0,1,0,1,0
D804,1,0,0,1,0,1,0,0,0,0,0
D805,1,0,0,1,1,0,0,1,0,0,0
D806,0,0,0,1,0,0,0,1,0,1,0
D807,0,0,1,1,0,1,1,0,1,0,0
D808,1,1,0,1,1,1,1,1,0,1,0
D809,0,0,1,1,0,1,0,1,1,0,0
D810,1,0,1,1,1,1,0,1,0,0,0
D811,1,0,0,1,0,1,0,0,0,0,0
D812,1,0,0,1,0,1,0,0,0,1,0
D813,0,0,0,1,1,1,0,1,0,0,0
D814,0,0,1,1,1,0,0,1,0,0,0
D815,0,1,1,1,1,0,1,0,0,0,0
D816,1,1,0,1,0,1,0,1,0,1,0
D817,0,0,1,1,0,0,0,1,1,0,0
D818,0,0,0,1,1,1,0,1,0,0,0
D819,1,0,0,1,0,1,0,1,0,0,0
D820,0,0,0,1,0,1,0,0,0,1,0
D821,0,0,0,1,0,1,0,1,0,1,0
D822,1,1,1,1,0,1,0,1,0,0,0
D823,0,0,1,1,1,1,0,0,0,1,0
D824,0,0,1,1,0,1,0,0,0,0,0
D825,0,1,0,1,1,1,1,0,0,0,0
D826,0,0,1,1,0,1,0,0,1,0,0
D827,0,0,0,1,0,1,1,1,0,0,0
D828,1,0,1,1,1,1,0,1,1,0,0
D829,1,1,0,1,0,1,1,0,0,0,0
D830,1,1,0,1,1,1,0,1,0,0,0
D831,0,1,1,1,0,1,0,1,1,0,0
D832,1,0,0,1,0,1,1,1,0,1,0
D833,1,0,1,1,1,1,0,1,0,0,0
D834,0,0,1,1,1,1,0,1,1,1,0
D835,0,1,1,1,0,1,0,1,0,0,0
D836,1,0,0,1,1,1,0,0,0,0,0
D837,0,0,0,1,0,0,0,1,0,1,0
D838,0,1,1,1,0,1,1,0,1,0,0
D839,0,0,0,1,0,0,0,0,0,0,0
D840,0,0,0,1,0,1,1,0,0,0,0
D841,1,1,0,1,1,1,1,1,0,0,0
D842,1,0,1,1,0,1,0,0,0,1,0
D843,1,0,1,1,1,1,0,1,0,1,0
D844,1,0,0,1,0,1,0,0,0,0,0
D845,1,0,1,1,0,1,0,1,0,0,0
D846,1,0,1,1,1,1,0,1,1,0,0
D847,1,0,1,1,0,1,0,0,0,1,0
D848,0,1,1,1,0,0,1,0,0,0,0
D849,0,1,0,1,0,1,0,0,0,0,0
D850,0,0,1,1,0,0,1,0,0,0,0
D851,1,0,0,1,1,1,0,1,0,0,0
D852,1,0,0,1,0,1,1,0,0,0,0
D853,1,0,0,1,1,1,0,1,0,1,0
D854,1,0,1,1,0,1,0,0,1,0,0
D855,0,0,0,1,0,1,0,1,0,0,0
D856,0,1,1,1,0,1,1,0,0,0,0
D857,1,0,1,1,0,1,0,1,0,0,0
D858,1,0,0,1,0,1,0,0,0,0,0
D859,0,0,0,1,1,1,0,0,0,1,0
D860,1,0,0,1,1,1,0,1,0,0,0
D861,0,0,0,1,0,1,1,0,0,1,0
D862,1,0,1,1,0,1,0,1,0,1,0
D863,1,0,0,1,0,1,1,0,0,0,0
D864,1,0,1,1,1,1,0,1,0,0,0
D865,0,0,1,1,0,1,0,0,1,0,0
D866,1,0,0,1,0,1,1,0,0,0,0
D867,0,0,1,1,1,1,0,0,1,1,0
D868,0,1,0,1,0,1,1,0,0,0,0
D869,1,0,0,1,0,1,1,0,0,0,0
D870,0,0,1,1,0,1,0,0,1,0,0
D871,1,1,0,1,0,1,0,1,0,1,0
D872,0,0,0,1,0,0,1,1,0,0,0
D873,1,0,1,1,1,1,1,0,1,0,0
D874,1,0,0,1,1,1,0,0,0,1,0
D875,1,0,0,1,0,1,0,1,0,0,0
D876,1,1,0,1,0,1,0,0,0,0,0
D877,1,0,1,1,0,1,0,0,0,0,0
D878,1,0,1,1,1,1,1,0,0,0,0
D879,1,0,1,1,1,1,0,1,0,1,0
D880,1,0,0,1,0,1,0,1,0,0,0
D881,1,1,1,1,0,1,1,1,1,0,0
D882,1,0,1,1,0,1,0,0,1,0,0
D883,0,0,0,1,0,1,0,1,0,0,0
D884,0,0,0,1,1,0,0,0,0,0,0
D885,1,0,0,1,1,1,0,1,0,1,0
D886,1,0,1,1,1,1,0,1,1,0,0
D887,1,0,0,1,0,1,0,0,0,0,0
D888,0,0,1,1,0,1,0,0,0,0,0
D889,1,0,1,1,0,1,1,1,0,1,0
D890,1,0,1,1,0,1,0,1,0,1,0
D891,1,1,0,1,1,1,0,1,0,0,0
D892,1,0,1,1,0,1,1,0,1,0,0
D893,1,0,1,1,0,1,0,0,1,1,0
D894,1,0,0,1,1,1,0,1,0,0,0
D895,1,1,1,1,1,1,1,1,0,0,0
D896,1,0,0,1,0,1,0,0,0,0,0
D897,1,0,1,1,0,1,0,1,0,0,0
D898,1,0,0,1,0,1,0,0,0,1,0
D899,1,1,1,1,0,0,0,0,1,1,0
D900,0,0,1,1,0,1,0,0,1,0,0
D901,1,0,1,1,1,1,0,0,1,0,0
D902,0,1,0,1,1,1,0,1,0,0,0
D903,1,0,0,1,0,1,0,1,0,0,0
D904,0,0,0,1,0,1,0,1,0,0,0
D905,1,0,0,1,0,1,0,0,0,0,0
D906,0,0,1,1,0,0,0,1,1,0,0
D907,1,0,0,1,0,1,0,0,0,0,0
D908,1,0,1,1,0,1,0,0,1,0,0
D909,1,0,0,1,1,1,0,1,0,0,0
D910,1,0,1,1,0,1,0,0,1,1,0
D911,0,1,0,1,0,1,0,1,0,0,0
D912,1,1,0,1,0,1,0,1,0,1,0
D913,0,0,1,1,0,1,0,0,0,0,0
D914,0,0,0,1,0,1,0,1,0,0,0
D915,1,1,0,1,1,1,0,1,0,1,0
D916,0,1,0,0,0,0,0,0,0,1,0
D917,1,1,1,1,1,1,0,1,0,0,0
D918,1,0,1,1,1,1,1,1,1,1,0
D919,0,0,1,1,0,1,1,0,1,0,0
D920,1,0,1,1,0,1,0,0,1,1,0
D921,0,0,0,1,1,1,0,1,0,1,0
D922,0,0,1,1,1,1,0,1,0,0,0
D923,1,1,0,1,1,1,0,0,0,1,0
D924,1,0,0,1,0,1,0,1,0,0,0
D925,1,0,1,1,1,1,0,1,0,0,0
D926,1,0,0,1,1,1,0,1,0,1,0
D927,1,0,0,1,0,1,0,1,1,0,0
D928,0,1,0,1,0,1,1,0,0,1,0
D929,1,0,0,1,0,1,1,1,0,0,0
D930,1,0,0,1,1,1,0,1,0,0,0
D931,1,0,0,1,1,1,0,0,0,0,0
D932,0,0,0,1,1,0,0,1,0,0,0
D933,0,0,0,1,0,1,0,0,0,0,0
D934,1,0,0,1,0,1,0,1,0,0,0
D935,1,0,1,1,0,1,0,0,1,0,0
D936,1,1,0,0,0,1,1,0,0,0,0
D937,0,1,1,1,1,1,0,0,1,1,0
D938,0,0,0,1,0,1,1,0,0,0,0
D939,1,0,0,1,0,1,0,1,0,1,0
D940,1,0,1,1,1,1,0,1,1,1,0
D941,1,0,1,1,0,0,0,1,0,0,0
D942,1,0,0,1,0,1,0,1,0,0,0
D943,0,0,1,1,1,1,0,1,0,0,0
D944,1,1,0,1,0,1,0,1,0,1,0
D945,0,0,1,1,0,1,0,0,1,0,0
D946,1,0,1,1,0,0,0,0,0,0,0
D947,1,0,0,1,0,1,0,1,0,0,0
D948,1,1,1,1,0,1,0,1,1,1,0
D949,1,0,1,1,0,1,0,1,1,0,0
D950,1,0,0,1,1,1,0,1,0,1,0
D951,1,0,0,1,0,1,0,0,0,0,0
D952,1,0,0,1,0,1,1,0,0,0,0
D953,1,0,1,1,0,1,0,0,0,1,0
D954,1,0,1,1,0,1,1,0,0,0,0
D955,0,1,0,1,0,1,1,0,0,0,0
D956,0,0,0,1,0,0,0,1,0,0,0
D957,1,0,1,1,1,1,0,0,1,1,0
D958,0,0,0,1,0,1,1,0,0,1,0
D959,1,1,1,1,0,1,1,0,0,0,0
D960,0,1,1,1,0,0,1,0,0,0,0
D961,0,0,1,1,0,1,0,0,1,0,0
D962,1,1,1,1,0,1,0,1,1,1,0
D963,1,0,0,1,0,1,0,0,0,0,0
D964,0,1,0,1,0,1,0,1,0,1,0
D965,1,0,0,1,0,1,0,0,0,0,0
D966,0,0,1,1,0,1,0,1,1,0,0
D967,0,0,1,1,0,1,0,1,1,0,0
D968,0,1,0,1,0,1,0,1,0,0,0
D969,0,0,1,1,0,1,0,0,1,0,0
D970,1,0,1,1,0,1,1,0,0,0,0
D971,1,0,1,1,1,1,0,1,0,1,0
D972,0,1,0,1,0,0,0,1,0,0,0
D973,1,0,0,1,0,1,1,1,0,0,0
D974,1,1,0,1,0,1,0,1,0,0,0
D975,1,0,1,1,0,1,0,0,0,0,0
D976,1,0,0,1,0,1,1,1,0,0,0
D977,0,0,1,1,1,1,0,1,0,0,0
D978,1,0,0,1,0,1,0,0,0,0,0
D979,1,0,0,1,0,1,1,1,0,0,0
D980,1,0,1,1,1,1,0,0,1,0,0
D981,0,0,1,1,0,1,1,1,1,0,0
D982,1,0,1,1,0,1,0,0,1,1,0
D983,1,1,1,1,0,1,0,1,0,0,0
D984,0,1,0,1,1,1,1,0,0,0,0
D985,1,0,1,1,0,1,0,0,1,0,0
D986,1,1,0,1,0,1,1,1,0,1,0
D987,1,1,1,1,0,1,1,0,1,0,0
D988,1,0,0,1,0,1,0,1,0,1,0
D989,0,0,1,1,1,1,0,1,1,1,0
D990,1,0,0,1,1,1,0,1,0,0,0
D991,1,0,0,1,0,1,0,0,0,0,0
D992,0,0,0,1,0,1,0,1,0,0,0
D993,0,0,1,1,0,0,0,1,1,0,0
D994,0,0,1,1,0,1,0,0,0,1,0
D995,1,1,0,1,0,1,1,1,0,0,0
D996,0,1,1,1,1,1,0,1,0,1,0
D997,0,1,1,1,0,0,0,0,0,1,0
D998,1,0,1,1,1,1,0,0,1,0,0
D999,1,0,0,1,0,0,0,1,0,0,0
D1000,0,0,1,1,1,1,1,1,0,0,0
D1001,1,1,1,1,0,1,1,1,1,0,0
D1002,0,0,0,1,0,1,1,0,0,0,0
D1003,0,1,1,1,0,1,0,0,0,1,0
D1004,0,1,0,1,0,1,0,0,0,1,0
D1005,0,0,1,1,0,1,0,1,1,0,0
D1006,0,0,0,1,1,1,0,0,0,0,0
D1007,1,0,1,1,0,1,0,0,0,0,0
D1008,1,1,1,1,0,1,1,0,1,1,0
D1009,1,0,1,1,0,1,0,1,1,0,0
D1010,1,0,1,1,0,1,0,1,1,0,0
D1011,1,0,0,1,0,1,1,0,0,0,0
D1012,0,1,1,1,1,1,1,0,0,1,0
D1013,1,0,1,1,0,1,0,0,1,0,0
D1014,0,0,1,1,0,1,0,0,1,0,0
D1015,0,0,0,1,0,1,0,1,0,0,0
D1016,1,0,1,1,0,1,0,1,1,0,0
D1017,1,0,1,1,0,1,0,1,0,0,0
D1018,1,1,0,1,0,1,0,1,0,0,0
D1019,0,0,0,1,0,1,0,1,0,0,0
D1020,1,0,0,1,0,1,0,1,0,0,0
D1021,0,1,1,1,0,0,1,0,1,0,0
D1022,0,0,1,1,0,0,0,1,1,0,0
D1023,1,0,1,1,1,1,0,1,0,0,0
D1024,0,0,0,1,1,1,0,1,0,0,0
D1025,0,0,0,1,0,1,0,0,0,1,0
D1026,1,1,0,1,0,1,1,0,0,1,0
D1027,1,0,1,1,0,1,1,0,1,0,0
D1028,0,0,0,1,0,1,0,1,0,1,0
D1029,0,1,1,1,1,1,1,0,1,0,0
D1030,1,0,0,1,0,1,0,0,0,0,0
D1031,1,0,1,1,1,1,0,0,0,1,0
D1032,0,0,0,1,0,0,0,0,0,0,0
D1033,0,0,0,1,0,1,0,0,0,0,0
D1034,1,1,0,1,0,1,0,0,0,0,0
D1035,1,1,0,1,0,1,1,1,0,1,0
D1036,1,1,0,1,1,1,0,0,0,1,0
D1037,0,1,1,1,1,1,0,1,1,1,0
D1038,0,1,0,1,0,1,0,1,0,0,0
D1039,1,1,0,1,1,1,1,1,0,1,0
D1040,1,1,0,1,0,1,1,1,0,1,0
D1041,1,0,0,1,1,1,1,0,0,0,0
D1042,1,1,0,1,0,1,1,0,0,0,0
D1043,0,0,0,1,1,1,0,1,0,0,0
D1044,0,0,1,1,0,1,0,1,0,0,0
D1045,0,0,1,1,0,0,0,0,1,1,0
D1046,0,0,1,1,0,1,0,0,1,0,0
D1047,1,0,0,1,0,1,0,0,0,0,0
D1048,0,0,1,1,1,1,0,1,0,0,0
D1049,1,0,1,1,1,1,0,1,0,1,0
D1050,1,1,1,1,1,1,0,0,1,1,0
D1051,0,0,0,1,0,1,1,0,0,0,0
D1052,1,0,0,1,1,1,0,1,0,0,0
D1053,1,0,1,1,0,1,0,0,0,0,0
D1054,1,0,1,1,0,1,0,0,1,1,0
D1055,1,1,0,1,0,1,0,1,0,1,0
D1056,0,0,1,1,0,1,0,0,0,1,0
D1057,0,0,0,1,0,1,0,0,0,0,0
D1058,0,1,1,1,1,1,1,0,0,0,0
D1059,0,0,1,1,0,1,0,0,1,0,0
D1060,1,1,1,1,0,1,0,0,0,1,0
D1061,0,0,1,1,1,1,1,1,0,1,0
D1062,1,1,0,1,0,1,0,1,0,1,0
D1063,1,0,0,1,1,1,0,0,0,0,0
D1064,0,0,0,1,1,1,0,1,0,0,0
D1065,1,0,1,1,0,1,0,0,0,0,0
D1066,0,1,0,1,1,0,0,1,0,0,0
D1067,1,0,0,1,1,0,0,0,0,0,0
D1068,0,1,1,1,0,1,1,1,1,0,0
D1069,1,1,0,1,1,1,0,1,0,0,0
D1070,0,1,1,1,0,1,0,1,1,0,0
D1071,1,0,0,1,1,1,1,1,0,0,0
D1072,1,0,1,1,0,1,0,0,0,0,0
D1073,0,0,1,1,0,0,1,0,0,0,0
D1074,1,0,1,1,0,1,0,1,1,0,0
D1075,1,0,1,1,1,1,0,1,1,1,0
D1076,0,0,0,1,0,1,0,1,0,0,0
D1077,0,1,0,1,0,1,0,0,0,0,0
D1078,0,0,1,1,1,1,0,1,1,0,0
D1079,1,0,1,1,0,1,0,1,1,0,0
D1080,0,0,0,1,0,0,0,0,0,0,0
D1081,1,1,0,1,0,1,0,1,0,0,0
D1082,0,0,1,1,0,1,1,0,1,0,0
D1083,0,0,1,1,0,1,0,0,0,1,0
D1084,1,0,1,1,0,1,0,0,0,0,0
D1085,1,0,0,1,0,1,0,0,0,0,0
D1086,1,0,1,1,0,1,0,0,0,0,0
D1087,0,1,0,1,0,0,1,0,0,1,0
D1088,1,0,1,1,1,1,0,1,1,0,0
D1089,0,0,1,1,0,0,1,0,1,0,0
D1090,0,1,1,1,0,1,1,0,0,0,0
D1091,0,0,0,1,1,1,0,1,0,0,0
D1092,1,1,0,1,0,1,0,1,0,0,0
D1093,0,1,0,1,1,1,0,1,1,1,0
D1094,0,0,1,1,0,0,1,0,0,1,0
D1095,1,1,0,1,1,1,0,1,0,0,0
D1096,0,0,1,1,1,0,0,0,0,1,0
D1097,0,0,0,1,0,1,0,0,0,0,0
D1098,1,1,0,1,1,1,1,0,0,0,0
D1099,1,0,0,1,0,1,0,1,0,1,0
D1100,1,1,0,1,0,1,0,1,0,0,0
D1101,0,0,0,1,0,0,0,0,0,0,0
D1102,1,0,1,1,0,1,0,1,1,0,0
D1103,0,0,1,1,0,1,0,0,1,0,0
D1104,1,0,0,1,0,1,1,0,0,0,0
D1105,1,1,1,1,0,1,0,0,1,0,0
D1106,1,1,0,1,0,1,0,1,0,1,0
D1107,1,0,1,1,0,1,1,0,1,0,0
D1108,1,1,1,1,1,1,1,1,1,0,0
D1109,0,0,1,1,0,0,1,1,0,1,0
D1110,1,0,0,1,1,1,0,0,0,1,0
D1111,1,0,1,1,0,1,0,1,0,0,0
